Month,Longitude,Latitude,Location,Crime type
2025-11,-6.679965,55.129339,On or near Castle Place,criminal-damage-arson
2025-11,-6.683693,55.127053,On or near Westbourne Crescent,drugs
2025-11,-6.676073,55.13183,On or near Strand Road,drugs
2025-11,-6.683693,55.127053,On or near Westbourne Crescent,other-theft
2025-11,-6.683693,55.127053,On or near Westbourne Crescent,possession-of-weapons
2025-11,-6.682174,55.126515,On or near Kylemore Road,vehicle-crime
2025-11,-6.683693,55.127053,On or near Westbourne Crescent,violent-crime
2025-11,-6.682174,55.126515,On or near Kylemore Road,violent-crime
2025-11,-6.680696,55.132365,On or near Captain Street Upper,violent-crime
2025-11,-6.678158,55.129445,On or near Winston Way,violent-crime
2025-11,-6.681149,55.12955,On or near ,violent-crime
2025-11,-6.677638,55.128577,On or near Winston Way,violent-crime
2025-11,-6.686162,55.125373,On or near Greenhall Manor,violent-crime
2025-11,-6.641738,55.116531,On or near Gransden Park,anti-social-behaviour
2025-11,-6.64899,55.112947,On or near Mountsandel Road,anti-social-behaviour
2025-11,-6.648684,55.11553,On or near Wattstown Crescent,anti-social-behaviour
2025-11,-6.656418,55.11717,On or near Mountsandel Manor,violent-crime
2025-11,-6.644141,55.116396,On or near Knockbracken Court,violent-crime
2025-11,-7.408427,54.863445,On or near Leckpatrick Road,anti-social-behaviour
2025-11,-7.428011,54.860611,On or near Greenlaw Road,other-theft
2025-11,-7.449378,54.841091,On or near Grangewood,violent-crime
2025-11,-7.436385,54.83301,On or near Towncastle Road,violent-crime
2025-11,-7.478001,54.813389,On or near Carlton Drive,anti-social-behaviour
2025-11,-7.462457,54.817282,On or near Ballycolman Estate,anti-social-behaviour
2025-11,-7.46077,54.816655,On or near Linkside Park,criminal-damage-arson
2025-11,-7.462448,54.817992,On or near Ballycolman Estate,criminal-damage-arson
2025-11,-7.472003,54.816525,On or near Melmount Road,drugs
2025-11,-7.472003,54.816525,On or near Melmount Road,other-theft
2025-11,-7.474529,54.812484,On or near Collins Walk,vehicle-crime
2025-11,-7.458634,54.81934,On or near Ballycolman Estate,violent-crime
2025-11,-7.473236,54.811437,On or near Melmount Mews,violent-crime
2025-11,-7.475051,54.811786,On or near Fleming Way,violent-crime
2025-11,-7.459773,54.817926,On or near Ballycolman Estate,violent-crime
2025-11,-7.466078,54.814019,On or near Ballycolman Road,violent-crime
2025-11,-7.348667,55.021021,On or near Dunluce Court,anti-social-behaviour
2025-11,-7.350132,55.016421,On or near Drummard Close,anti-social-behaviour
2025-11,-7.355157,55.019915,On or near Harty Court,anti-social-behaviour
2025-11,-7.349812,55.016922,On or near Drumard Park,anti-social-behaviour
2025-11,-7.350746,55.015184,On or near Marianus Park,anti-social-behaviour
2025-11,-7.356202,55.018088,On or near Merriman Court,criminal-damage-arson
2025-11,-7.349589,55.021017,On or near O'casey Court,criminal-damage-arson
2025-11,-7.350585,55.016459,On or near Drumard Park,criminal-damage-arson
2025-11,-7.356228,55.013543,On or near Barrs Lane,drugs
2025-11,-7.356439,55.012107,On or near St. Eithne's Park,drugs
2025-11,-7.350132,55.016421,On or near Drummard Close,other-theft
2025-11,-7.34985,55.021342,On or near O'casey Court,violent-crime
2025-11,-7.350585,55.016459,On or near Drumard Park,violent-crime
2025-11,-7.356439,55.012107,On or near St. Eithne's Park,violent-crime
2025-11,-7.350746,55.015184,On or near Marianus Park,violent-crime
2025-11,-7.355157,55.019915,On or near Harty Court,violent-crime
2025-11,-7.354201,55.014233,On or near Inch View,violent-crime
2025-11,-7.356228,55.013543,On or near Barrs Lane,violent-crime
2025-11,-7.329626,54.997446,On or near Father Mulvey Park,anti-social-behaviour
2025-11,-7.331169,54.99864,On or near Beechwood Avenue,anti-social-behaviour
2025-11,-7.331932,54.99409,On or near Stanleys Walk,anti-social-behaviour
2025-11,-7.330476,54.994289,On or near Dove Gardens,anti-social-behaviour
2025-11,-7.330187,54.996649,On or near Westland Street,criminal-damage-arson
2025-11,-7.335677,54.989673,On or near Southend Park,criminal-damage-arson
2025-11,-7.32911,54.993769,On or near Durrow Park,criminal-damage-arson
2025-11,-7.331169,54.99864,On or near Beechwood Avenue,drugs
2025-11,-7.327707,54.991677,On or near Corporation Street,other-theft
2025-11,-7.338252,54.987918,On or near Letterkenny Road,other-theft
2025-11,-7.330799,54.994569,On or near Dove Gardens,violent-crime
2025-11,-7.328865,54.999041,On or near ,violent-crime
2025-11,-7.33208,54.99648,On or near Westland Mews,violent-crime
2025-11,-7.334006,54.990562,On or near ,other-crime
2025-11,-7.316116,55.02837,On or near Bradley Park,anti-social-behaviour
2025-11,-7.332637,55.025066,On or near Collon Lane,anti-social-behaviour
2025-11,-7.316621,55.024375,On or near Carnhill,anti-social-behaviour
2025-11,-7.319318,55.022109,On or near Carnhill,anti-social-behaviour
2025-11,-7.320302,55.023058,On or near Carnhill,burglary
2025-11,-7.334913,55.025447,On or near College Mews,criminal-damage-arson
2025-11,-7.337123,55.024184,On or near Templemore Street,criminal-damage-arson
2025-11,-7.329409,55.024536,On or near Slievemore Park,drugs
2025-11,-7.320302,55.023058,On or near Carnhill,other-theft
2025-11,-7.323881,55.02226,On or near Carnhill,other-theft
2025-11,-7.334426,55.021797,On or near The Hawthornes,shoplifting
2025-11,-7.329018,55.023618,On or near Slievemore Park,violent-crime
2025-11,-7.332637,55.025066,On or near Collon Lane,violent-crime
2025-11,-7.321768,55.0187,On or near Messines Park,violent-crime
2025-11,-7.326492,55.024098,On or near Slievemore Park,violent-crime
2025-11,-7.320139,55.023497,On or near Carnhill,violent-crime
2025-11,-7.329409,55.024536,On or near Slievemore Park,violent-crime
2025-11,-7.319883,55.025696,On or near Carnhill,violent-crime
2025-11,-7.596329,54.717292,On or near Castlefin Road,anti-social-behaviour
2025-11,-7.587894,54.710571,On or near Crockett Park,anti-social-behaviour
2025-11,-7.593242,54.707903,On or near Meetinghouse Lane,anti-social-behaviour
2025-11,-7.592835,54.706725,On or near Main Street,anti-social-behaviour
2025-11,-7.585918,54.708139,On or near Strabane Road,anti-social-behaviour
2025-11,-7.590332,54.711936,On or near Breezemount Park,anti-social-behaviour
2025-11,-7.590332,54.711936,On or near Breezemount Park,criminal-damage-arson
2025-11,-7.58304,54.708865,On or near Strabane Road,drugs
2025-11,-7.592458,54.713425,On or near Castlefinn Park,other-theft
2025-11,-7.592099,54.708959,On or near William Street,public-order
2025-11,-7.591096,54.706962,On or near Lower Strabane Road,shoplifting
2025-11,-7.585918,54.708139,On or near Strabane Road,violent-crime
2025-11,-7.602068,54.711202,On or near Millbrook Gardens,violent-crime
2025-11,-7.601194,54.711729,On or near Millbrook Gardens,violent-crime
2025-11,-7.591155,54.708803,On or near Meetinghouse Lane,violent-crime
2025-11,-7.591609,54.713009,On or near Castlefinn Park,violent-crime
2025-11,-7.593509,54.709135,On or near John Street,violent-crime
2025-11,-7.590166,54.714504,On or near Lurganboy Road,violent-crime
2025-11,-7.594185,54.709856,On or near Kilclean Road,violent-crime
2025-11,-7.590332,54.711936,On or near Breezemount Park,violent-crime
2025-11,-7.283814,55.007919,On or near Clearwater,anti-social-behaviour
2025-11,-7.283736,55.001783,On or near Kinsale Park,criminal-damage-arson
2025-11,-7.282523,55.003169,On or near Sperrin Park,other-theft
2025-11,-7.277917,54.998614,On or near Durham Park,shoplifting
2025-11,-7.276334,54.999772,On or near Canterbury Park,violent-crime
2025-11,-7.27826,55.001266,On or near Canterbury Park,violent-crime
2025-11,-7.281496,55.004672,On or near Sperrin Park,violent-crime
2025-11,-7.280293,55.004655,On or near Aughlish Court,violent-crime
2025-11,-7.321576,54.997635,On or near William Street,anti-social-behaviour
2025-11,-7.324848,54.993575,On or near Bishop Street,anti-social-behaviour
2025-11,-7.321645,54.998174,On or near Strand Road,anti-social-behaviour
2025-11,-7.321718,54.998507,On or near Strand Road,anti-social-behaviour
2025-11,-7.318883,54.994278,On or near Bridge Street,anti-social-behaviour
2025-11,-7.318823,54.996883,On or near Foyle Street,anti-social-behaviour
2025-11,-7.319963,54.996961,On or near Shipquay Street,anti-social-behaviour
2025-11,-7.319081,54.996435,On or near Bank Place,anti-social-behaviour
2025-11,-7.318992,54.995249,On or near Newmarket Street,anti-social-behaviour
2025-11,-7.325107,54.99769,On or near Columbcille Court,anti-social-behaviour
2025-11,-7.321006,54.996266,On or near Castle Street,anti-social-behaviour
2025-11,-7.3196,54.992522,On or near Carlisle Road,anti-social-behaviour
2025-11,-7.322793,54.99218,On or near Aubery Street,anti-social-behaviour
2025-11,-7.320455,54.991871,On or near Carlisle Road,anti-social-behaviour
2025-11,-7.31798,54.995944,On or near Foyle Street,anti-social-behaviour
2025-11,-7.322855,54.997777,On or near William Street,anti-social-behaviour
2025-11,-7.321622,54.993979,On or near Artillery Street,anti-social-behaviour
2025-11,-7.322647,54.991559,On or near Abercorn Place,anti-social-behaviour
2025-11,-7.323947,54.99048,On or near Alma Place,anti-social-behaviour
2025-11,-7.32592,54.99111,On or near Bellevue Avenue,anti-social-behaviour
2025-11,-7.319958,54.994473,On or near Carlisle Road,anti-social-behaviour
2025-11,-7.320469,54.996614,On or near Shipquay Street,anti-social-behaviour
2025-11,-7.320295,54.99672,On or near Shipquay Street,anti-social-behaviour
2025-11,-7.321801,54.995453,On or near The Diamond,anti-social-behaviour
2025-11,-7.323092,54.99485,On or near Bishop Street Within,anti-social-behaviour
2025-11,-7.322101,54.994296,On or near London Street,anti-social-behaviour
2025-11,-7.332435,54.988299,On or near Bishop Street,anti-social-behaviour
2025-11,-7.319081,54.996435,On or near Bank Place,criminal-damage-arson
2025-11,-7.321402,54.993142,On or near Kennedy Street,criminal-damage-arson
2025-11,-7.318883,54.994278,On or near Bridge Street,criminal-damage-arson
2025-11,-7.323277,54.993117,On or near ,criminal-damage-arson
2025-11,-7.325623,54.992061,On or near ,criminal-damage-arson
2025-11,-7.331638,54.988286,On or near Bishop Street,criminal-damage-arson
2025-11,-7.326008,54.991443,On or near Mountjoy Street,criminal-damage-arson
2025-11,-7.326002,54.998333,On or near Columbcille Court,criminal-damage-arson
2025-11,-7.32083,54.997442,On or near Magazine Street,criminal-damage-arson
2025-11,-7.319723,54.993609,On or near Horace Street,criminal-damage-arson
2025-11,-7.319958,54.994473,On or near Carlisle Road,criminal-damage-arson
2025-11,-7.32022,54.994681,On or near Ferryquay Gate,criminal-damage-arson
2025-11,-7.318992,54.995249,On or near Newmarket Street,criminal-damage-arson
2025-11,-7.319958,54.994473,On or near Carlisle Road,drugs
2025-11,-7.321622,54.993979,On or near Artillery Street,drugs
2025-11,-7.321773,54.992462,On or near Wapping Lane,drugs
2025-11,-7.323869,54.991405,On or near Abercorn Road,drugs
2025-11,-7.327322,54.98951,On or near Ewing Street,other-theft
2025-11,-7.322076,54.995796,On or near The Diamond,other-theft
2025-11,-7.32083,54.997442,On or near Magazine Street,other-theft
2025-11,-7.320084,54.992551,On or near ,other-theft
2025-11,-7.319963,54.996961,On or near Shipquay Street,other-theft
2025-11,-7.320516,54.992904,On or near ,other-theft
2025-11,-7.321006,54.996266,On or near Castle Street,other-theft
2025-11,-7.322467,54.995762,On or near The Diamond,other-theft
2025-11,-7.324848,54.993575,On or near Bishop Street,other-theft
2025-11,-7.323869,54.991405,On or near Abercorn Road,possession-of-weapons
2025-11,-7.320852,54.992385,On or near Georges Street,possession-of-weapons
2025-11,-7.32022,54.994681,On or near Ferryquay Gate,public-order
2025-11,-7.322855,54.997777,On or near William Street,robbery
2025-11,-7.321576,54.997635,On or near William Street,robbery
2025-11,-7.319081,54.996435,On or near Bank Place,shoplifting
2025-11,-7.323092,54.99485,On or near Bishop Street Within,shoplifting
2025-11,-7.318883,54.994278,On or near Bridge Street,shoplifting
2025-11,-7.321801,54.995453,On or near The Diamond,shoplifting
2025-11,-7.318992,54.995249,On or near Newmarket Street,shoplifting
2025-11,-7.31798,54.995944,On or near Foyle Street,theft-from-the-person
2025-11,-7.321645,54.998174,On or near Strand Road,theft-from-the-person
2025-11,-7.324472,54.996429,On or near Rossville Street,violent-crime
2025-11,-7.322021,54.995338,On or near The Diamond,violent-crime
2025-11,-7.31798,54.995944,On or near Foyle Street,violent-crime
2025-11,-7.320469,54.996614,On or near Shipquay Street,violent-crime
2025-11,-7.32083,54.997442,On or near Magazine Street,violent-crime
2025-11,-7.331219,54.98814,On or near ,violent-crime
2025-11,-7.331638,54.988286,On or near Bishop Street,violent-crime
2025-11,-7.324848,54.993575,On or near Bishop Street,violent-crime
2025-11,-7.319081,54.996435,On or near Bank Place,violent-crime
2025-11,-7.319933,54.992245,On or near Carlisle Road,violent-crime
2025-11,-7.319723,54.993609,On or near Horace Street,violent-crime
2025-11,-7.3196,54.992522,On or near Carlisle Road,violent-crime
2025-11,-7.323505,54.99628,On or near Fahan Street,violent-crime
2025-11,-7.323108,54.997589,On or near Chamberlain Street,violent-crime
2025-11,-7.323409,54.997393,On or near Chamberlain Street,violent-crime
2025-11,-7.319958,54.994473,On or near Carlisle Road,violent-crime
2025-11,-7.32022,54.994681,On or near Ferryquay Gate,violent-crime
2025-11,-7.322467,54.995762,On or near The Diamond,violent-crime
2025-11,-7.321801,54.995453,On or near The Diamond,violent-crime
2025-11,-7.319963,54.996961,On or near Shipquay Street,violent-crime
2025-11,-7.321576,54.997635,On or near William Street,violent-crime
2025-11,-7.318883,54.994278,On or near Bridge Street,violent-crime
2025-11,-7.318823,54.996883,On or near Foyle Street,violent-crime
2025-11,-7.318785,54.992697,On or near John Street,violent-crime
2025-11,-7.325107,54.99769,On or near Columbcille Court,violent-crime
2025-11,-7.1593,54.91273,On or near Creggmount,anti-social-behaviour
2025-11,-7.18898,54.996014,On or near Brockagh Road,anti-social-behaviour
2025-11,-7.15332,54.915347,On or near Brecanlea,burglary
2025-11,-7.18898,54.996014,On or near Brockagh Road,vehicle-crime
2025-11,-7.157021,54.912858,On or near Braefield,violent-crime
2025-11,-7.154623,54.911925,On or near Main Street,violent-crime
2025-11,-7.15255,54.910401,On or near Pinewood Crescent,violent-crime
2025-11,-7.151168,54.911631,On or near Main Street,violent-crime
2025-11,-7.297481,54.985174,On or near Irish Street,anti-social-behaviour
2025-11,-7.300772,54.986378,On or near Clondermott Park,anti-social-behaviour
2025-11,-7.305392,54.983845,On or near Knockwellan Park,anti-social-behaviour
2025-11,-7.305517,54.980261,On or near Fallowfield Park,burglary
2025-11,-7.310344,54.985642,On or near Virginia Court,criminal-damage-arson
2025-11,-7.298719,54.984031,On or near Lisnavar Court,drugs
2025-11,-7.310696,54.987019,On or near Trench Road,other-theft
2025-11,-7.305392,54.983845,On or near Knockwellan Park,shoplifting
2025-11,-7.300129,54.983823,On or near Lisnavar Court,violent-crime
2025-11,-7.305392,54.983845,On or near Knockwellan Park,violent-crime
2025-11,-7.305813,54.979401,On or near Lisaghmore Avenue,violent-crime
2025-11,-7.309279,54.983067,On or near Hollymount Park,violent-crime
2025-11,-7.307808,54.985996,On or near Gelvin Gardens,violent-crime
2025-11,-7.305608,54.987637,On or near East Avenue,violent-crime
2025-11,-7.347812,54.996593,On or near Swilly Gardens,anti-social-behaviour
2025-11,-7.338236,54.999325,On or near Beechwood Avenue,anti-social-behaviour
2025-11,-7.338012,54.997743,On or near Dawros Gardens,anti-social-behaviour
2025-11,-7.347109,54.99472,On or near Rinmore Drive,burglary
2025-11,-7.344906,54.996586,On or near Fanad Drive,criminal-damage-arson
2025-11,-7.332051,55.0001,On or near Oakfield Road,other-theft
2025-11,-7.347812,54.996593,On or near Swilly Gardens,violent-crime
2025-11,-7.341317,54.996297,On or near Creggan Broadway,violent-crime
2025-11,-7.337783,55.001227,On or near Westway,violent-crime
2025-11,-7.341924,54.998402,On or near Malin Gardens,other-crime
2025-11,-7.34701,54.992124,On or near Cromore Gardens,anti-social-behaviour
2025-11,-7.351293,54.993907,On or near Creggan Heights,criminal-damage-arson
2025-11,-7.348626,54.99366,On or near Linsfort Drive,criminal-damage-arson
2025-11,-7.351293,54.993907,On or near Creggan Heights,possession-of-weapons
2025-11,-7.348626,54.99366,On or near Linsfort Drive,violent-crime
